season,season_game,matchday,candidate,rps
2015/16,1,1,fresh_always,0.11369659480471977
2015/16,2,1,fresh_always,0.27760145169425465
2015/16,3,1,fresh_always,0.1717308993307406
2015/16,4,1,fresh_always,0.3950855906090957
2015/16,5,1,fresh_always,0.1287736977271491
2015/16,6,1,fresh_always,0.33822807162757107
2015/16,7,1,fresh_always,0.1675988414003937
2015/16,8,1,fresh_always,0.37389098001523935
2015/16,9,1,fresh_always,0.14443581097594912
2015/16,10,2,fresh_always,0.13697710680491154
2015/16,11,2,fresh_always,0.18520846623981757
2015/16,12,2,fresh_always,0.23829521619876637
2015/16,13,2,fresh_always,0.2441224659718502
2015/16,14,2,fresh_always,0.17753470309267533
2015/16,15,2,fresh_always,0.13910959783485372
2015/16,16,2,fresh_always,0.130352572889274
2015/16,17,2,fresh_always,0.3899244456220523
2015/16,18,2,fresh_always,0.2023977677126866
2015/16,19,3,fresh_always,0.22001051070258565
2015/16,20,3,fresh_always,0.15466459539681535
2015/16,21,3,fresh_always,0.3478352862451938
2015/16,22,3,fresh_always,0.21263621532378565
2015/16,23,3,fresh_always,0.4188034155534489
2015/16,24,3,fresh_always,0.22760411623265486
2015/16,25,3,fresh_always,0.13493951413466576
2015/16,26,3,fresh_always,0.19172261186154846
2015/16,27,3,fresh_always,0.06874587926715184
2015/16,28,4,fresh_always,0.3303224128501966
2015/16,29,4,fresh_always,0.060774641802494714
2015/16,30,4,fresh_always,0.18708420011922247
2015/16,31,4,fresh_always,0.12869667948806432
2015/16,32,4,fresh_always,0.28455549045891226
2015/16,33,4,fresh_always,0.1219247003268479
2015/16,34,4,fresh_always,0.5179031754745618
2015/16,35,4,fresh_always,0.14976580621416807
2015/16,36,4,fresh_always,0.3403987460589054
2015/16,37,5,fresh_always,0.17472284221142143
2015/16,38,5,fresh_always,0.13018626640921765
2015/16,39,5,fresh_always,0.4662267133446414
2015/16,40,5,fresh_always,0.08967980433070616
2015/16,41,5,fresh_always,0.14049131716432364
2015/16,42,5,fresh_always,0.133592033169158
2015/16,43,5,fresh_always,0.22758798523763635
2015/16,44,5,fresh_always,0.1971335959333074
2015/16,45,5,fresh_always,0.1465304301838477
2015/16,46,6,fresh_always,0.0847747349552792
2015/16,47,6,fresh_always,0.2828952516356574
2015/16,48,6,fresh_always,0.1750127124548375
2015/16,49,6,fresh_always,0.25196686249069433
2015/16,50,6,fresh_always,0.13384854355042347
2015/16,51,6,fresh_always,0.17942293352062696
2015/16,52,6,fresh_always,0.19312351388122262
2015/16,53,6,fresh_always,0.14928880827466495
2015/16,54,6,fresh_always,0.20470048990294193
2015/16,55,7,fresh_always,0.17291452542663854
2015/16,56,7,fresh_always,0.34956949454300934
2015/16,57,7,fresh_always,0.3454712416903671
2015/16,58,7,fresh_always,0.20353353314166858
2015/16,59,7,fresh_always,0.10581065746029741
2015/16,60,7,fresh_always,0.34422900777233556
2015/16,61,7,fresh_always,0.325910944555999
2015/16,62,7,fresh_always,0.24612427742095175
2015/16,63,7,fresh_always,0.1581903856946065
2015/16,64,8,fresh_always,0.274386622330535
2015/16,65,8,fresh_always,0.28025567635091264
2015/16,66,8,fresh_always,0.13698004961436278
2015/16,67,8,fresh_always,0.25136005810970163
2015/16,68,8,fresh_always,0.25672856334374694
2015/16,69,8,fresh_always,0.18918619780361057
2015/16,70,8,fresh_always,0.15707266106552709
2015/16,71,8,fresh_always,0.17899621483993636
2015/16,72,8,fresh_always,0.40764074023254926
2015/16,73,9,fresh_always,0.1786202713636867
2015/16,74,9,fresh_always,0.1066758641956562
2015/16,75,9,fresh_always,0.13360688391513267
2015/16,76,9,fresh_always,0.19115777658880673
2015/16,77,9,fresh_always,0.13107331270418746
2015/16,78,9,fresh_always,0.42164743904080515
2015/16,79,9,fresh_always,0.3291255108638501
2015/16,80,9,fresh_always,0.4437471902904602
2015/16,81,9,fresh_always,0.08680437170969471
2015/16,82,10,fresh_always,0.3566183957002829
2015/16,83,10,fresh_always,0.39476119335987697
2015/16,84,10,fresh_always,0.10565056966543507
2015/16,85,10,fresh_always,0.30522467765998534
2015/16,86,10,fresh_always,0.22637150195663303
2015/16,87,10,fresh_always,0.019046342345977966
2015/16,88,10,fresh_always,0.31999553557226895
2015/16,89,10,fresh_always,0.08010532632593584
2015/16,90,10,fresh_always,0.14200703259130792
2015/16,91,11,fresh_always,0.22886556047455728
2015/16,92,11,fresh_always,0.13358401048462515
2015/16,93,11,fresh_always,0.3512181785510312
2015/16,94,11,fresh_always,0.14110474648706106
2015/16,95,11,fresh_always,0.23898406310661166
2015/16,96,11,fresh_always,0.14089076996209066
2015/16,97,11,fresh_always,0.11084602761193449
2015/16,98,11,fresh_always,0.4686600701748952
2015/16,99,11,fresh_always,0.1312665766257888
2015/16,100,12,fresh_always,0.25081650682946377
2015/16,101,12,fresh_always,0.1702520713171964
2015/16,102,12,fresh_always,0.3636985177872749
2015/16,103,12,fresh_always,0.46513855521308467
2015/16,104,12,fresh_always,0.14041542587351946
2015/16,105,12,fresh_always,0.12632975946211666
2015/16,106,12,fresh_always,0.02526485333065344
2015/16,107,12,fresh_always,0.2661108653516773
2015/16,108,12,fresh_always,0.09324647353220392
2015/16,109,13,fresh_always,0.49973374244429397
2015/16,110,13,fresh_always,0.22453551315523876
2015/16,111,13,fresh_always,0.13815112790604062
2015/16,112,13,fresh_always,0.08840231179013934
2015/16,113,13,fresh_always,0.1110367936101274
2015/16,114,13,fresh_always,0.1396396458365574
2015/16,115,13,fresh_always,0.5187808947254593
2015/16,116,13,fresh_always,0.16179464137514912
2015/16,117,13,fresh_always,0.23987187228546147
2015/16,118,14,fresh_always,0.12444010042261508
2015/16,119,14,fresh_always,0.29735329971258373
2015/16,120,14,fresh_always,0.02899798242449811
2015/16,121,14,fresh_always,0.3445034273240399
2015/16,122,14,fresh_always,0.15952166687387717
2015/16,123,14,fresh_always,0.15636256595721038
2015/16,124,14,fresh_always,0.1362107616336105
2015/16,125,14,fresh_always,0.02448595850131544
2015/16,126,14,fresh_always,0.1783785113549917
2015/16,127,15,fresh_always,0.15279976090941133
2015/16,128,15,fresh_always,0.20838284159021525
2015/16,129,15,fresh_always,0.27046091783446513
2015/16,130,15,fresh_always,0.1309149163395735
2015/16,131,15,fresh_always,0.44321428319313083
2015/16,132,15,fresh_always,0.6625796324094836
2015/16,133,15,fresh_always,0.36861941521503244
2015/16,134,15,fresh_always,0.17486949398529295
2015/16,135,15,fresh_always,0.3742887595338416
2015/16,136,16,fresh_always,0.1878093880314799
2015/16,137,16,fresh_always,0.13661417388241298
2015/16,138,16,fresh_always,0.1243634123424166
2015/16,139,16,fresh_always,0.14434770280076173
2015/16,140,16,fresh_always,0.385656886880265
2015/16,141,16,fresh_always,0.021595195179724812
2015/16,142,16,fresh_always,0.1289539076585578
2015/16,143,16,fresh_always,0.25556025237094127
