season,season_game,strategy,rps,log_loss,brier
2015/16,210,standalone_original,0.6325588874336636,2.129575506108216,1.2982415039922595
2015/16,211,standalone_original,0.24576596405877002,0.9952463366442258,0.5961832775080862
2015/16,212,standalone_original,0.1438258840628588,0.6701253998865567,0.35874530475630295
2015/16,213,standalone_original,0.19140073317923362,0.7609673457736561,0.430428926780259
2015/16,214,standalone_original,0.2709649132862312,1.0428344383023753,0.6303661468936551
2015/16,215,standalone_original,0.228901954328175,0.9409528683104704,0.557950527789748
2015/16,216,standalone_original,0.4952273157427424,1.6840470914353582,1.049177592395868
2015/16,217,standalone_original,0.09226151596208756,0.49366659808049757,0.22808784372663451
2015/16,218,standalone_original,0.12227402188266315,1.1478352740673872,0.7105960070639935
2015/16,219,standalone_original,0.11884797111418138,1.1688896003087503,0.7128142144731273
2015/16,220,standalone_original,0.12029426213088146,1.1570623110321012,0.710624284257219
2015/16,221,standalone_original,0.3316323348591361,1.194529380306276,0.7395250666528508
2015/16,222,standalone_original,0.08060436960541058,0.4518224869909917,0.19849041269560794
2015/16,223,standalone_original,0.19177748311803625,0.8025420172028231,0.45679987505486763
2015/16,224,standalone_original,0.12803484745298505,1.233369591432329,0.7583121626077018
2015/16,225,standalone_original,0.32920426285638876,1.2523539410964422,0.7666355263019318
2015/16,226,standalone_original,0.24616611270918362,1.0013392665847098,0.6006249072903898
2015/16,227,standalone_original,0.4700893860675451,1.5586289151592339,0.9916038260336129
2015/16,228,standalone_original,0.26874228375163367,0.9846194695796441,0.5977643291997611
2015/16,229,standalone_original,0.12748927509701719,1.2508528519589908,0.7644025457586763
2015/16,230,standalone_original,0.09382879808708594,0.49412665138782813,0.22810497823446244
2015/16,231,standalone_original,0.05514053348374871,0.3670127702653203,0.14306577328486642
2015/16,232,standalone_original,0.12390442776476171,1.216150133053873,0.7429055037647462
2015/16,233,standalone_original,0.14184376690212064,0.6758631591329025,0.3652226475242561
2015/16,234,standalone_original,0.10135175319948563,0.5493165257159962,0.2742729538928297
2015/16,235,standalone_original,0.1836400621233549,0.7709541980580377,0.4335029713475297
2015/16,236,standalone_original,0.163376068516677,0.7419458150929064,0.41375670473680237
2015/16,237,standalone_original,0.18072719343163918,0.7887971690277794,0.44735683575125557
2015/16,238,standalone_original,0.4059901381139634,1.4635358733664867,0.9009040183156658
2015/16,239,standalone_original,0.26382277994430536,1.078062069058577,0.6542413804765383
2015/16,240,standalone_original,0.15329681191398567,1.3630399859505984,0.8603056435719458
2015/16,241,standalone_original,0.24343581486140115,1.6824771837231152,1.1496094933819505
2015/16,242,standalone_original,0.28596699764243017,1.022607267344781,0.6285703903166233
2015/16,243,standalone_original,0.11626500019901467,0.5873735077826342,0.2983683412742816
2015/16,244,standalone_original,0.2654451091441498,1.016819479176299,0.6131465184439369
2015/16,245,standalone_original,0.2433424752522387,0.9772984636422061,0.5834543171023024
2015/16,246,standalone_original,0.08773045391995106,0.49565218974729097,0.23311360714541857
2015/16,247,standalone_original,0.2400431077077748,0.9551735409507168,0.5680510908654398
2015/16,248,standalone_original,0.24208982827166078,0.9780938521355661,0.5840455916377089
2015/16,249,standalone_original,0.044664510612532946,0.3302433000980462,0.12177349116201101
2015/16,250,standalone_original,0.1333286852922007,1.3040289238034064,0.7974628841373548
2015/16,251,standalone_original,0.15182616632700868,1.4131754648443977,0.8761424330378512
2015/16,252,standalone_original,0.13301316304395897,0.6452385866714376,0.341958860886505
2015/16,253,standalone_original,0.15064702103370223,1.2137886581889281,0.7954051199792678
2015/16,254,standalone_original,0.25368664210329284,1.702259632704335,1.176053686950004
2015/16,255,standalone_original,0.402444839606115,1.3536249024054055,0.8610331914450955
2015/16,256,standalone_original,0.05294094150708127,0.3527939758037004,0.13309420453377566
2015/16,257,standalone_original,0.34373560104624523,1.2614712513201434,0.7774491619657379
2015/16,258,standalone_original,0.30566964912757716,1.1373264982791034,0.6967265474769759
2015/16,259,standalone_original,0.3722658119297234,1.3162653922281116,0.8200488365983842
2015/16,260,standalone_original,0.253874957075018,1.0238520380979297,0.6160728361588903
2015/16,261,standalone_original,0.15703129920937203,1.3328873877349738,0.8561786203371138
2015/16,262,standalone_original,0.5017617751025206,1.7137498382992153,1.0631126482905944
2015/16,263,standalone_original,0.2889843663517226,1.1274643857874331,0.6859411759560385
2015/16,264,standalone_original,0.24493577202523953,0.9127245883745835,0.545485202867676
2015/16,265,standalone_original,0.045734127118784766,0.3350980220139521,0.12487371783537818
2015/16,266,standalone_original,0.2467830411595022,0.9796738719434849,0.5853018120504947
2015/16,267,standalone_original,0.43763548963923116,1.4917536343904303,0.9382661107463626
2015/16,268,standalone_original,0.05416202902656292,0.36838292630577524,0.14538933143030813
2015/16,269,standalone_original,0.04806238214817401,0.3432770286712682,0.12939051129436377
2015/16,270,standalone_original,0.15376369215030947,0.6955846413976873,0.37718262639588923
2015/16,271,standalone_original,0.3703426838112066,1.301822787393822,0.8129850878880535
2015/16,272,standalone_original,0.07995632631839296,0.45345047041537623,0.2000099893901196
2015/16,273,standalone_original,0.5868984684557692,1.927137698380088,1.2092539249028627
2015/16,274,standalone_original,0.2530356265598634,0.972208680443026,0.5822881969443321
2015/16,275,standalone_original,0.1446232109436935,0.6716104873798421,0.35972542765049065
2015/16,276,standalone_original,0.1828498339368198,1.3358907794141643,0.9089808982137992
2015/16,277,standalone_original,0.12401648938984985,0.6225303725443797,0.32698746197039275
2015/16,278,standalone_original,0.27460329858182114,1.0756814211241572,0.6514793465523445
2015/16,279,standalone_original,0.08177804275850109,0.47083413034664545,0.21435221949366037
2015/16,280,standalone_original,0.1294443921616994,1.2567569493472972,0.770721108071293
2015/16,281,standalone_original,0.20836542573015088,0.8442661233988997,0.48819658973459246
2015/16,282,standalone_original,0.1633913929909684,0.7396949447302983,0.41168830158701775
2015/16,283,standalone_original,0.1656173465546729,1.407362148714568,0.9015796360508811
2015/16,284,standalone_original,0.2848582735329126,1.0971930299111519,0.6666646884648582
2015/16,285,standalone_original,0.19217665346710358,1.3435053892039504,0.930578652111307
2015/16,286,standalone_original,0.3120689392625178,1.1382060042626228,0.7007428196908184
2015/16,287,standalone_original,0.11680002728817994,0.5908571218854548,0.3013379459594997
2015/16,288,standalone_original,0.17562057030379621,0.7344170894678691,0.4070706361301452
2015/16,289,standalone_original,0.12855060746333175,1.210321311058425,0.7497627462690929
2015/16,290,standalone_original,0.16179985211753092,0.7161737384372184,0.39235181851712586
2015/16,291,standalone_original,0.2255901781072619,0.9032491134936883,0.5310280483531507
2015/16,292,standalone_original,0.14333404925896376,0.7102206926986198,0.40277037732253007
2015/16,293,standalone_original,0.12225833086200294,1.1744503542305822,0.7220131853158249
2015/16,294,standalone_original,0.3773780754248691,1.2711585173458517,0.8088494134130277
2015/16,295,standalone_original,0.5847489179267291,1.9374337936114134,1.2075042790136514
2015/16,296,standalone_original,0.3167664844689193,1.2112898298439072,0.7407229575779356
2015/16,297,standalone_original,0.16219662775404972,0.7060799038173208,0.38480900708739146
2015/16,298,standalone_original,0.12248985994685778,1.1061185873062573,0.6927540210460926
2015/16,299,standalone_original,0.10035041242716179,0.5332555196610308,0.258520808486558
2015/16,300,standalone_original,0.14574808448999324,0.6844633791826785,0.3707616038973126
2015/16,301,standalone_original,0.05887519897794305,0.3775124630346105,0.14908926512905182
2015/16,302,standalone_original,0.19259067065729837,0.8074882437457356,0.4604270848444222
2015/16,303,standalone_original,0.024091752378134865,0.23192878993190155,0.06612674266673312
2015/16,304,standalone_original,0.47264612322797495,1.625624349093515,1.0104995770257952
2015/16,305,standalone_original,0.16333890503954535,1.269765962183109,0.8437864245712924
2015/16,306,standalone_original,0.30502731476074524,1.0996462186290354,0.6779793202822768
2015/16,210,fixed_preseason,0.6310466299335196,2.1451721308569995,1.2975644451851336
2015/16,211,fixed_preseason,0.22633416004143359,0.9233156113055949,0.5450651433963151
2015/16,212,fixed_preseason,0.10735879321891148,0.5567828325139023,0.27565948911678834
2015/16,213,fixed_preseason,0.13832281557345782,0.658522617528158,0.3510327524743076
2015/16,214,fixed_preseason,0.14464140102830733,0.6663394903592846,0.3552733688413759
